domain,venue,year,title,authors,track,stable_id,landing_url,pdf_url,status,failure_reason,attempts,last_attempt
AI,TPAMI,2025,Foundation Models Defining a New Era in Vision: A Survey and Outlook,Muhammad Awais; Muzammal Naseer; Salman Khan; Rao Muhammad Anwer; Hisham Cholakkal; Mubarak Shah; Ming–Hsuan Yang; Fahad Shahbaz Khan,journal,https://doi.org/10.1109/tpami.2024.3506283,https://doi.org/10.1109/tpami.2024.3506283,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,MB-TaylorFormer V2: Improved Multi-Branch Linear Transformer Expanded by Taylor Formula for Image Restoration,Zhi Jin; Yuwei Qiu; Kaihao Zhang; Hongdong Li; Wenhan Luo,journal,https://doi.org/10.1109/tpami.2025.3559891,https://doi.org/10.1109/tpami.2025.3559891,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,YOLO-MS: Rethinking Multi-Scale Representation Learning for Real-Time Object Detection,Yuming Chen; Xinbin Yuan; Jiabao Wang; Ruiqi Wu; Xiang Li; Qibin Hou; Ming‐Ming Cheng,journal,https://doi.org/10.1109/tpami.2025.3538473,https://doi.org/10.1109/tpami.2025.3538473,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,HyperSIGMA: Hyperspectral Intelligence Comprehension Foundation Model,Di Wang; Meiqi Hu; Yao Jin; Yuchun Miao; Jiaqi Yang; Yichu Xu; Xiaolei Qin; Jiaqi Ma; Lingyu Sun; Chenxing Li; Chuan Fu; Hongruixuan Chen; Chengxi Han; Naoto Yokoya; Jing Zhang; Minqiang Xu; Lin Liu; Lefei Zhang; Chen Wu; Bo Du; Dacheng Tao; Liangpei Zhang,journal,https://doi.org/10.1109/tpami.2025.3557581,https://doi.org/10.1109/tpami.2025.3557581,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,MulFS-CAP: Multimodal Fusion-Supervised Cross-Modality Alignment Perception for Unregistered Infrared-Visible Image Fusion,Huafeng Li; Zengyi Yang; Yafei Zhang; Wei Jia; Zhengtao Yu; Yü Liu,journal,https://doi.org/10.1109/tpami.2025.3535617,https://doi.org/10.1109/tpami.2025.3535617,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Octree-GS: Towards Consistent Real-time Rendering with LOD-Structured 3D Gaussians,Kerui Ren; Lihan Jiang; Tao Lu; Mulin Yu; Linning Xu; Zhangkai Ni; Bo Dai,journal,https://doi.org/10.1109/tpami.2025.3568201,https://doi.org/10.1109/tpami.2025.3568201,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Diffusion Model-Based Image Editing: A Survey,Yi Huang; Jiancheng Huang; Yifan Liu; Mingfu Yan; Jiaxi Lv; Jianzhuang Liu; Wei Xiong; He Zhang; Liangliang Cao; Shifeng Chen,journal,https://doi.org/10.1109/tpami.2025.3541625,https://doi.org/10.1109/tpami.2025.3541625,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,UniMatch V2: Pushing the Limit of Semi-Supervised Semantic Segmentation,Lihe Yang; Zhen Zhao; Hengshuang Zhao,journal,https://doi.org/10.1109/tpami.2025.3528453,https://doi.org/10.1109/tpami.2025.3528453,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Diffusion Models in Low-Level Vision: A Survey,Chunming He; Yuqi Shen; Chengyu Fang; Fengyang Xiao; Longxiang Tang; Yulun Zhang; Wangmeng Zuo; Zhenhua Guo; Xiu Li,journal,https://doi.org/10.1109/tpami.2025.3545047,https://doi.org/10.1109/tpami.2025.3545047,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Spatial Residual for Underwater Object Detection,Jingchun Zhou; Zongxin He; Dehuan Zhang; Siyuan Liu; Xianping Fu; Xuelong Li,journal,https://doi.org/10.1109/tpami.2025.3548652,https://doi.org/10.1109/tpami.2025.3548652,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Reliable Representation Learning for Incomplete Multi-View Missing Multi-Label Classification,Chengliang Liu; Jie Wen; Yong Xu; Bob Zhang; Liqiang Nie; Min Zhang,journal,https://doi.org/10.1109/tpami.2025.3546356,https://doi.org/10.1109/tpami.2025.3546356,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Distributional Soft Actor-Critic With Three Refinements,Jingliang Duan; Wenxuan Wang; Liming Xiao; Jiaxin Gao; Shengbo Eben Li; Chang Liu; Ya-Qin Zhang; Bo Cheng; Keqiang Li,journal,https://doi.org/10.1109/tpami.2025.3537087,https://doi.org/10.1109/tpami.2025.3537087,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:07+08:00
AI,TPAMI,2025,Otter: A Multi-Modal Model With In-Context Instruction Tuning,Bo Li; Yuanhan Zhang; Liangyu Chen; Jinghao Wang; Fanyi Pu; Joshua Adrian Cahyono; Jingkang Yang; Chunyuan Li; Ziwei Liu,journal,https://doi.org/10.1109/tpami.2025.3571946,https://doi.org/10.1109/tpami.2025.3571946,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:13+08:00
AI,TPAMI,2025,Few-Shot Class-Incremental Learning for Classification and Object Detection: A Survey,Jinghua Zhang; Li Liu; Olli Sílven; Matti Pietikäinen; Dewen Hu,journal,https://doi.org/10.1109/tpami.2025.3529038,https://doi.org/10.1109/tpami.2025.3529038,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:13+08:00
AI,TPAMI,2025,DiffusionAD: Norm-Guided One-Step Denoising Diffusion for Anomaly Detection,Hui Zhang; Zheng Wang; Dan Zeng; Zuxuan Wu; Yu–Gang Jiang,journal,https://doi.org/10.1109/tpami.2025.3570494,https://doi.org/10.1109/tpami.2025.3570494,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:14+08:00
AI,TPAMI,2025,Visible-Thermal Tiny Object Detection: A Benchmark Dataset and Baselines,Xinyi Ying; Chao Xiao; Wei An; Ruojing Li; Xu He; Boyang Li; Xu Cao; Zhaoxu Li; Yingqian Wang; Mingyuan Hu; Qingyu Xu; Zaiping Lin; Miao Li; Shilin Zhou; Li Liu; Weidong Sheng,journal,https://doi.org/10.1109/tpami.2025.3544621,https://doi.org/10.1109/tpami.2025.3544621,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:18+08:00
AI,TPAMI,2025,Variational Positive-Incentive Noise: How Noise Benefits Models,Hongyuan Zhang; Sida Huang; Yubin Guo; Xuelong Li,journal,https://doi.org/10.1109/tpami.2025.3575295,https://doi.org/10.1109/tpami.2025.3575295,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:28+08:00
AI,TPAMI,2025,ViewCrafter: Taming Video Diffusion Models for High-fidelity Novel View Synthesis,Wangbo Yu; Jinbo Xing; Li Yuan; Wenbo Hu; Xiaoyu Li; Zhipeng Huang; Xiangjun Gao; Tien‐Tsin Wong; Ying Shan; Yonghong Tian,journal,https://doi.org/10.1109/tpami.2025.3613256,https://doi.org/10.1109/tpami.2025.3613256,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:28+08:00
AI,TPAMI,2025,Diff-Retinex++: Retinex-Driven Reinforced Diffusion Model for Low-Light Image Enhancement,Xunpeng Yi; Han Xu; Hao Zhang; Linfeng Tang; Jiayi Ma,journal,https://doi.org/10.1109/tpami.2025.3563612,https://doi.org/10.1109/tpami.2025.3563612,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:28+08:00
AI,TPAMI,2025,IGEV++: Iterative Multi-Range Geometry Encoding Volumes for Stereo Matching,Gangwei Xu; Xianqi Wang; Zhaoxing Zhang; Junda Cheng; Chunyuan Liao; Xin Yang,journal,https://doi.org/10.1109/tpami.2025.3569218,https://doi.org/10.1109/tpami.2025.3569218,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:28+08:00
AI,TPAMI,2025,Non-Rigid Point Cloud Registration via Anisotropic Hybrid Field Harmonization,Jinyang Wang; Xuequan Lu; Mohammed Bennamoun; Bin Sheng,journal,https://doi.org/10.1109/tpami.2025.3572584,https://doi.org/10.1109/tpami.2025.3572584,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:29+08:00
AI,TPAMI,2025,Pixel-Inconsistency Modeling for Image Manipulation Localization,Chenqi Kong; Anwei Luo; Shiqi Wang; Haoliang Li; Anderson Rocha; Alex C. Kot,journal,https://doi.org/10.1109/tpami.2025.3541028,https://doi.org/10.1109/tpami.2025.3541028,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:33+08:00
AI,TPAMI,2025,Uni-MoE: Scaling Unified Multimodal LLMs With Mixture of Experts,Yunxin Li; Shenyuan Jiang; Baotian Hu; Longyue Wang; Wanqi Zhong; Wenhan Luo; Lin Ma; Min Zhang,journal,https://doi.org/10.1109/tpami.2025.3532688,https://doi.org/10.1109/tpami.2025.3532688,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:34+08:00
AI,TPAMI,2025,"A Survey on All-in-One Image Restoration: Taxonomy, Evaluation and Future Trends",Junjun Jiang; Zengyuan Zuo; Gang Wu; Kui Jiang; Xianming Liu,journal,https://doi.org/10.1109/tpami.2025.3598132,https://doi.org/10.1109/tpami.2025.3598132,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:34+08:00
AI,TPAMI,2025,Conditional Diffusion Models for Camouflaged and Salient Object Detection,Ke Sun; Zhongxi Chen; Xianming Lin; Xiaoshuai Sun; Hong Liu; Rongrong Ji,journal,https://doi.org/10.1109/tpami.2025.3527469,https://doi.org/10.1109/tpami.2025.3527469,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:39+08:00
AI,TPAMI,2025,Scaling Spike-Driven Transformer With Efficient Spike Firing Approximation Training,Man Yao; Xuerui Qiu; Tianxiang Hu; Jiakui Hu; Yuhong Chou; Keyu Tian; Jianxing Liao; Luziwei Leng; Bo Xu; Guoqi Li,journal,https://doi.org/10.1109/tpami.2025.3530246,https://doi.org/10.1109/tpami.2025.3530246,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:40+08:00
AI,TPAMI,2025,NavCoT: Boosting LLM-Based Vision-and-Language Navigation via Learning Disentangled Reasoning,Bingqian Lin; Yunshuang Nie; Ziming Wei; Jiaqi Chen; Shikui Ma; Jianhua Han; Hang Xu; Xiaojun Chang; Xiaodan Liang,journal,https://doi.org/10.1109/tpami.2025.3554559,https://doi.org/10.1109/tpami.2025.3554559,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:41+08:00
AI,TPAMI,2025,Interpretable Optimization-Inspired Unfolding Network for Low-Light Image Enhancement,Wenhui Wu; Jian Weng; Pingping Zhang; Xu Wang; Wenhan Yang; Jianmin Jiang,journal,https://doi.org/10.1109/tpami.2024.3524538,https://doi.org/10.1109/tpami.2024.3524538,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:42+08:00
AI,TPAMI,2025,Anchors Crash Tensor: Efficient and Scalable Tensorial Multi-View Subspace Clustering,Jintian Ji; Songhe Feng,journal,https://doi.org/10.1109/tpami.2025.3526790,https://doi.org/10.1109/tpami.2025.3526790,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:43+08:00
AI,TPAMI,2025,Hyperrectangle Embedding for Debiased 3D Scene Graph Prediction From RGB Sequences,Mingtao Feng; Chan Kit Yan; Zijie Wu; Weisheng Dong; Yaonan Wang; Ajmal Mian,journal,https://doi.org/10.1109/tpami.2025.3560090,https://doi.org/10.1109/tpami.2025.3560090,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:45+08:00
AI,TPAMI,2025,Fully-Connected Transformer for Multi-Source Image Fusion,Xiao Wu; Zihan Cao; Ting‐Zhu Huang; Liang-Jian Deng; Jocelyn Chanussot; Gemine Vivone,journal,https://doi.org/10.1109/tpami.2024.3523364,https://doi.org/10.1109/tpami.2024.3523364,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:45+08:00
AI,TPAMI,2025,From Concrete to Abstract: Multi-View Clustering on Relational Knowledge,Ke Liang; Lingyuan Meng; Hao Li; Jun Wang; Long Lan; Miaomiao Li; Xinwang Liu; Huaimin Wang,journal,https://doi.org/10.1109/tpami.2025.3582689,https://doi.org/10.1109/tpami.2025.3582689,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:46+08:00
AI,TPAMI,2025,HAT: Hybrid Attention Transformer for Image Restoration,Xiangyu Chen; Xintao Wang; Wenlong Zhang; Xiangtao Kong; Yu Qiao; Jiantao Zhou; Chao Dong,journal,https://doi.org/10.1109/tpami.2025.3628275,https://doi.org/10.1109/tpami.2025.3628275,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:47+08:00
AI,TPAMI,2025,Learning Without Forgetting for Vision-Language Models,Da-Wei Zhou; Yuanhan Zhang; Yan Wang; Jingyi Ning; Han-Jia Ye; De‐Chuan Zhan; Ziwei Liu,journal,https://doi.org/10.1109/tpami.2025.3540889,https://doi.org/10.1109/tpami.2025.3540889,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:49+08:00
AI,TPAMI,2025,Reason and Discovery: A New Paradigm for Open Set Recognition,Yimin Fu; Zhunga Liu; Jialin Lyu,journal,https://doi.org/10.1109/tpami.2025.3552760,https://doi.org/10.1109/tpami.2025.3552760,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:50+08:00
AI,TPAMI,2025,Cross-Modality Distillation for Multi-Modal Tracking,Tianlu Zhang; Qiang Zhang; Kurt Debattista; Jungong Han,journal,https://doi.org/10.1109/tpami.2025.3555485,https://doi.org/10.1109/tpami.2025.3555485,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:50+08:00
AI,TPAMI,2025,Learning With Self-Calibrator for Fast and Robust Low-Light Image Enhancement,Long Ma; Tengyu Ma; Chengpei Xu; Jinyuan Liu; Xin Fan; Zhongxuan Luo; Risheng Liu,journal,https://doi.org/10.1109/tpami.2025.3586712,https://doi.org/10.1109/tpami.2025.3586712,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:52+08:00
AI,TPAMI,2025,A Causal Adjustment Module for Debiasing Scene Graph Generation,Li Liu; Shuzhou Sun; Shuaifeng Zhi; Fan Shi; Zhen Liu; Janne Heikkilä; Yongxiang Liu,journal,https://doi.org/10.1109/tpami.2025.3537283,https://doi.org/10.1109/tpami.2025.3537283,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:53+08:00
AI,TPAMI,2025,Towards Unified Deep Image Deraining: A Survey and a New Benchmark,Xiang Chen; Jinshan Pan; Jiangxin Dong; Jinhui Tang,journal,https://doi.org/10.1109/tpami.2025.3556133,https://doi.org/10.1109/tpami.2025.3556133,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:54+08:00
AI,TPAMI,2025,OmniFuse: Composite Degradation-Robust Image Fusion With Language-Driven Semantics,Hao Zhang; Lei Cao; Xuhui Zuo; Zhenfeng Shao; Jiayi Ma,journal,https://doi.org/10.1109/tpami.2025.3568433,https://doi.org/10.1109/tpami.2025.3568433,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:55+08:00
AI,TPAMI,2025,OpenGait: A Comprehensive Benchmark Study for Gait Recognition Toward Better Practicality,Chao Fan; Saihui Hou; Junhao Liang; Chuanfu Shen; Jingzhe Ma; Dongyang Jin; Yongzhen Huang; Shiqi Yu,journal,https://doi.org/10.1109/tpami.2025.3576283,https://doi.org/10.1109/tpami.2025.3576283,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:56+08:00
AI,TPAMI,2025,Efficient Diffusion Models: A Comprehensive Survey From Principles to Practices,Zhiyuan Ma; Yuzhu Zhang; Guoli Jia; Liangliang Zhao; Yichao Ma; Mingjie Ma; Gaofeng Liu; Kaiyan Zhang; Ning Ding; Jianjun Li; Bowen Zhou,journal,https://doi.org/10.1109/tpami.2025.3569700,https://doi.org/10.1109/tpami.2025.3569700,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:58+08:00
AI,TPAMI,2025,Mask-DiFuser: A Masked Diffusion Model for Unified Unsupervised Image Fusion,Linfeng Tang; Chunyu Li; Jiayi Ma,journal,https://doi.org/10.1109/tpami.2025.3609323,https://doi.org/10.1109/tpami.2025.3609323,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:59+08:00
AI,TPAMI,2025,DeepSN-Net: Deep Semi-Smooth Newton Driven Network for Blind Image Restoration,Xin Deng; Chenxiao Zhang; Lai Jiang; Jingyuan Xia; Mai Xu,journal,https://doi.org/10.1109/tpami.2024.3525089,https://doi.org/10.1109/tpami.2024.3525089,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:00:59+08:00
AI,TPAMI,2025,"Hadamard Product in Deep Learning: Introduction, Advances and Challenges",Grigorios G. Chrysos; Yongtao Wu; Razvan Pascanu; Philip H. S. Torr; Volkan Cevher,journal,https://doi.org/10.1109/tpami.2025.3560423,https://doi.org/10.1109/tpami.2025.3560423,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:01+08:00
AI,TPAMI,2025,Graph Anomaly Detection in Time Series: A Survey,Thi Kieu Khanh Ho; Ali Karami; Narges Armanfard,journal,https://doi.org/10.1109/tpami.2025.3566620,https://doi.org/10.1109/tpami.2025.3566620,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:02+08:00
AI,TPAMI,2025,Spatial Frequency Modulation for Semantic Segmentation,Linwei Chen; Ying Fu; Lin Gu; Dezhi Zheng; Jifeng Dai,journal,https://doi.org/10.1109/tpami.2025.3592621,https://doi.org/10.1109/tpami.2025.3592621,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:03+08:00
AI,TPAMI,2025,Mini-Gemini: Mining the Potential of Multi-Modality Vision Language Models,Yanwei Li; Yuechen Zhang; Chengyao Wang; Zhisheng Zhong; Yixin Chen; Ruihang Chu; Shaoteng Liu; Jiaya Jia,journal,https://doi.org/10.1109/tpami.2025.3637265,https://doi.org/10.1109/tpami.2025.3637265,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:04+08:00
AI,TPAMI,2025,Referring Camouflaged Object Detection,Xuying Zhang; Bowen Yin; Zheng Lin; Qibin Hou; Deng-Ping Fan; Ming‐Ming Cheng,journal,https://doi.org/10.1109/tpami.2025.3532440,https://doi.org/10.1109/tpami.2025.3532440,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:05+08:00
AI,TPAMI,2025,Multi-Modal Data-Efficient 3D Scene Understanding for Autonomous Driving,Lingdong Kong; Xiang Xu; Jiawei Ren; Wenwei Zhang; Liang Pan; Kai Chen; Wei Tsang Ooi; Ziwei Liu,journal,https://doi.org/10.1109/tpami.2025.3535625,https://doi.org/10.1109/tpami.2025.3535625,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:06+08:00
AI,TPAMI,2025,Pixel2Pixel: A Pixelwise Approach for Zero-Shot Single Image Denoising,Qing Ma; Junjun Jiang; Xiong Zhou; Pengwei Liang; Xianming Liu; Jiayi Ma,journal,https://doi.org/10.1109/tpami.2025.3546870,https://doi.org/10.1109/tpami.2025.3546870,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:07+08:00
AI,TPAMI,2025,BEVHeight++: Toward Robust Visual Centric 3D Object Detection,Lei Yang; Tao Tang; Jun Li; Kun Yuan; Kai Wu; Peng Chen; Li Wang; Yi Huang; Lei Li; Xinyu Zhang; Kaicheng Yu,journal,https://doi.org/10.1109/tpami.2025.3549711,https://doi.org/10.1109/tpami.2025.3549711,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:08+08:00
AI,TPAMI,2025,Generating Inverse Feature Space for Class Imbalance in Point Cloud Semantic Segmentation,Jiawei Han; Kaiqi Liu; Wei Li; Feng Zhang; Xiang‐Gen Xia,journal,https://doi.org/10.1109/tpami.2025.3553051,https://doi.org/10.1109/tpami.2025.3553051,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:10+08:00
AI,TPAMI,2025,Evidence-Based Multi-Feature Fusion for Adversarial Robustness,Zheng Wang; Xing Xu; Lei Zhu; Yi Bin; Guoqing Wang; Yang Yang; Heng Tao Shen,journal,https://doi.org/10.1109/tpami.2025.3582518,https://doi.org/10.1109/tpami.2025.3582518,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:11+08:00
AI,TPAMI,2025,Invertible Diffusion Models for Compressed Sensing,Bin Chen; Zhenyu Zhang; Weiqi Li; Chen Zhao; Jiwen Yu; Shijie Zhao; Jie Chen; Jian Zhang,journal,https://doi.org/10.1109/tpami.2025.3538896,https://doi.org/10.1109/tpami.2025.3538896,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:12+08:00
AI,TPAMI,2025,Dual-Level Matching With Outlier Filtering for Unsupervised Visible-Infrared Person Re-Identification,Mang Ye; Zesen Wu; Bo Du,journal,https://doi.org/10.1109/tpami.2025.3541053,https://doi.org/10.1109/tpami.2025.3541053,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:14+08:00
AI,TPAMI,2025,"Graph Foundation Models: Concepts, Opportunities and Challenges",Jiawei Liu; Cheng Yang; Zhiyuan Lu; Junze Chen; Yibo Li; Mengmei Zhang; Ting Bai; Yuan Fang; Lichao Sun; Philip S. Yu; Chuan Shi,journal,https://doi.org/10.1109/tpami.2025.3548729,https://doi.org/10.1109/tpami.2025.3548729,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:14+08:00
AI,TPAMI,2025,FreeFusion: Infrared and Visible Image Fusion via Cross Reconstruction Learning,Wenda Zhao; Hengshuai Cui; Haipeng Wang; You He; Huchuan Lu,journal,https://doi.org/10.1109/tpami.2025.3572599,https://doi.org/10.1109/tpami.2025.3572599,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:15+08:00
AI,TPAMI,2025,Learning Probabilistic Presence-Absence Evidence for Weakly-Supervised Audio-Visual Event Perception,Junyu Gao; Mengyuan Chen; Changsheng Xu,journal,https://doi.org/10.1109/tpami.2025.3546312,https://doi.org/10.1109/tpami.2025.3546312,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:17+08:00
AI,TPAMI,2025,Out-of-Distribution Generalization on Graphs: A Survey,Haoyang Li; Xin Wang; Ziwei Zhang; Wenwu Zhu,journal,https://doi.org/10.1109/tpami.2025.3593897,https://doi.org/10.1109/tpami.2025.3593897,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:18+08:00
AI,TPAMI,2025,Partial Multiview Incomplete Multilabel Learning via Uncertainty-Driven Reliable Dynamic Fusion,Jie Wen; Jiang Long; Xiaohuan Lu; Chengliang Liu; Xiaozhao Fang; Yong Xu,journal,https://doi.org/10.1109/tpami.2025.3603677,https://doi.org/10.1109/tpami.2025.3603677,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:19+08:00
AI,TPAMI,2025,Instruction-Guided Scene Text Recognition,Yongkun Du; Zhineng Chen; Yuchen Su; Caiyan Jia; Yu–Gang Jiang,journal,https://doi.org/10.1109/tpami.2025.3525526,https://doi.org/10.1109/tpami.2025.3525526,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:21+08:00
AI,TPAMI,2025,Context Perception Parallel Decoder for Scene Text Recognition,Yongkun Du; Zhineng Chen; Caiyan Jia; Xiaoting Yin; Chenxia Li; Yuning Du; Yu–Gang Jiang,journal,https://doi.org/10.1109/tpami.2025.3545453,https://doi.org/10.1109/tpami.2025.3545453,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:22+08:00
AI,TPAMI,2025,Deeper Insights Into Deep Graph Convolutional Networks: Stability and Generalization,Guangrui Yang; Ming Li; Feng Han; Xiaosheng Zhuang,journal,https://doi.org/10.1109/tpami.2025.3616350,https://doi.org/10.1109/tpami.2025.3616350,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:22+08:00
AI,TPAMI,2025,WAKE: Towards Robust and Physically Feasible Trajectory Prediction for Autonomous Vehicles With WAvelet and KinEmatics Synergy,Chengyue Wang; Haicheng Liao; Zhenning Li; Chengzhong Xu,journal,https://doi.org/10.1109/tpami.2025.3529259,https://doi.org/10.1109/tpami.2025.3529259,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:23+08:00
AI,TPAMI,2025,Marigold: Affordable Adaptation of Diffusion-Based Image Generators for Image Analysis,Bingxin Ke; Kevin Qu; Tianfu Wang; Nando Metzger; Shengyu Huang; Bo Li; Anton Obukhov; Konrad Schindler,journal,https://doi.org/10.1109/tpami.2025.3591076,https://doi.org/10.1109/tpami.2025.3591076,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:24+08:00
AI,TPAMI,2025,Unsupervised Pre-Training With Language-Vision Prompts for Low-Data Instance Segmentation,Dingwen Zhang; Hao Li; Diqi He; Nian Liu; Lechao Cheng; Jingdong Wang; Junwei Han,journal,https://doi.org/10.1109/tpami.2025.3579469,https://doi.org/10.1109/tpami.2025.3579469,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:26+08:00
AI,TPAMI,2025,HAC++: Towards 100X Compression of 3D Gaussian Splatting,Yihang Chen; Qianyi Wu; Weiyao Lin; Mehrtash Harandi; Jianfei Cai,journal,https://doi.org/10.1109/tpami.2025.3594066,https://doi.org/10.1109/tpami.2025.3594066,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:26+08:00
AI,TPAMI,2025,T2I-CompBench++: An Enhanced and Comprehensive Benchmark for Compositional Text-to-Image Generation,Kaiyi Huang; Chengqi Duan; Kaiyue Sun; Enze Xie; Zhenguo Li; Xihui Liu,journal,https://doi.org/10.1109/tpami.2025.3531907,https://doi.org/10.1109/tpami.2025.3531907,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:27+08:00
AI,TPAMI,2025,Autonomous Clustering by Fast Find of Mass and Distance Peaks,Jie Yang; Chin‐Teng Lin,journal,https://doi.org/10.1109/tpami.2025.3535743,https://doi.org/10.1109/tpami.2025.3535743,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:28+08:00
AI,TPAMI,2025,DIST+: Knowledge Distillation From a Stronger Adaptive Teacher,Tao Huang; Shan You; Fei Wang; Chen Qian; Chang Xu,journal,https://doi.org/10.1109/tpami.2025.3554235,https://doi.org/10.1109/tpami.2025.3554235,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:30+08:00
AI,TPAMI,2025,Structural-Equation-Modeling-Based Indicator Systems for Image Quality Assessment,Cong Wang; Junxi Lin; Xuelong Li,journal,https://doi.org/10.1109/tpami.2025.3567814,https://doi.org/10.1109/tpami.2025.3567814,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:30+08:00
AI,TPAMI,2025,Reliable and Balanced Transfer Learning for Generalized Multimodal Face Anti-Spoofing,Xun Lin; Ajian Liu; Zitong Yu; Rizhao Cai; Shuai Wang; Yi Yu; Jun Wan; Zhen Lei; Xiaochun Cao; Alex C. Kot,journal,https://doi.org/10.1109/tpami.2025.3573785,https://doi.org/10.1109/tpami.2025.3573785,,pdf_url_missing,no legal open PDF URL found,0,2026-09-20T11:01:31+08:00
